"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"8d7c7359dde36101834d891bf352fcd1"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8d80093a8f97f3292bea69fd05784a4c"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8da061916f2ade9a164ed1f9107e842e"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8da37bbae035302a61b9b6e53f504592"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8daa680e6aa3dcadfda41e8e62113c20"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"8dd74c52d8d5f39860c5d68d3f1e2806"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"8ddb54850432825b532816ff65f3c2d2"	"Animalia"	""	""	""	""	""	""
"8deee6a62a0c04318681684687a084ec"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Sphaeroceridae"	"Copromyza"	"Copromyza equina"
"8df5b6290c0f88f2b1a77b0f6d6d48a9"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8e065a5afb4d047cfe3a6531a4ffc267"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"8e08e4e558538c7b17e7fcf9e0fbdee4"	"Animalia"	"Rotifera"	"Bdelloidea"	"Adinetida"	"Adinetidae"	"Adineta"	"Adineta vaga"
"8e0a009042a8979e69d256342b5aca7b"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"8e0a92e6669fb7e20eb2041e1ce9b7aa"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8e0b2771477f232f6c54e7c8febed589"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8e15da632f6db00e3b8d9aa5df81b72e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8e262549ff20c926c6e0ba3f3e9457a7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"8e2ccdcef884c31a2d8b4b11a46e9f3f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8e3bce0a419d083581785f4a2df920fd"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8e41da3151d3dc9d59f0e1cf9135adf8"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8e58c98b1db71791318546084c5e8c8f"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"8e655bbc451000e9ac70b4593844acc4"	"Animalia"	""	""	""	""	""	""
"8e68466210f704a93cc1d7d1f5aa2254"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Braconidae"	"Areopraon"	""
"8e78e2f5a0e65437a34746767d191f3f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8e805e9aa5e2b0081aa413a317b78ef2"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8e8145559ac8de2318af6a5dec92146c"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8e882804738c50f36a863706051d502a"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"8e8e9403d157c5e70c856c3520454197"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"8e905d5180552049c1898c8096db0459"	"Animalia"	""	""	""	""	""	""
"8e9c2fc31f57b26ffc5f2cf4426bd63e"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8eb1436ebcae694a1f4629c65f087845"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"8eb77aceda8fef7b13760c35f44a02cc"	"Animalia"	"Rotifera"	"Bdelloidea"	"Adinetida"	"Adinetidae"	"Adineta"	"Adineta vaga"
"8ed1fcedf447159a9e676fc0187581a7"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Noctuidae"	""	""
"8ed45d6400decce43979d7a5ca2a0e4d"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8ef4af00a71efc5d74c9955dc8b1f5b5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"8ef61f2424104a100a8e6d16a14eb133"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8efd81417a1acb78704b9fd7a0de5dc2"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8f1fe58b4f59aecef8eb9e0444c6212b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"Allograpta"	""
"8f2a38d67f409a9792869439eb625b31"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"8f30bb23bb8fa4b24a21a02ed3255a1f"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	"Fringillidae"	"Oreomystis"	"Oreomystis bairdi"
"8f3c5f7f228175a3f87d66ed43ce51ee"	"Animalia"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Entomobryidae"	"Entomobrya"	"Entomobrya albocincta"
"8f3e7807e01b7e2bd718845ecd2bfeef"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8f59d9f9dba4ff678dc3133aaafcd8c4"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	"Hayhurstia"	"Hayhurstia atriplicis"
"8f5f611490d326234a5606bc463668f2"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8f71964da47f8fe88a8b882eebeeeb97"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8f753da2c465a7854600767516938a9a"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8f7c137bc43917a3b95172f9188cd878"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8f7e39db926cb6cd34fab6f5b712d644"	"Animalia"	"Arthropoda"	"Arachnida"	""	""	""	""
"8f8f80e23e53fd89048b584bec6353ab"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	"Nurudea"	""
"8faaa0c00a5ebea7034390c727e746c3"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"8fd1614d1f37374479d93836029e16bc"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	"Triophytydeidae"	"Triophytydeus"	""
"8fd3c72e114dc7bd8012f47ddaa75ed7"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"8fe3451682ea6f1cff62421d5123b245"	"Animalia"	"Arthropoda"	""	""	""	""	""
"8fe592dd276cef9511b19f16fd9e0602"	"Animalia"	"Rotifera"	"Bdelloidea"	""	""	""	""
"90051a44b626e0459ec947840ea0e683"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"900a7d308e2e68d31db536d3623318ec"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"9011f39e11f127d9ae9dbc71cca3de0d"	"Animalia"	"Arthropoda"	""	""	""	""	""
"903b7e044a6c9a1d34e9728c5db7d44d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"906562ad013fcadb09b51f433b699c26"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"908db100ec9041511f9bd443a193a399"	"Animalia"	"Arthropoda"	""	""	""	""	""
"908f12d1d1cd658c31e3e545cd21f472"	"Animalia"	""	""	""	""	""	""
"90963e79649e0242756de9643aff5def"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"90a78c1952ce68eadb5de89416f7aad4"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"90b15b243f26f2040ac4177e1dd561d2"	"Animalia"	"Arthropoda"	""	""	""	""	""
"90b31331058baeeb0a38de9c0b8d533c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"90b3977d2b8b5b7c7d121fb97f17ee11"	"Animalia"	"Arthropoda"	""	""	""	""	""
"90ba638fe557fcb1bd60a342d9b77906"	"Animalia"	"Arthropoda"	""	""	""	""	""
"90d41aa8d36f8b30b90b31a0ec57d1f3"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"90d580896ca2c8632f3226ce486bae75"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"90dde3af09e1b0b11a3227fd10b84ce6"	"Animalia"	"Arthropoda"	""	""	""	""	""
"90e4ff06bf115107cdf2cd0dcb94fe88"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"90fca6fe530a97c4efbab99586c6842d"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"9112af826b250ed4e945c7f289e8b83f"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Philodromidae"	""	""
"912925c2363b1bc6aa4ea5e5569dd866"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"912f86992892863676b9da9f6ed92e9b"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"915a15afac507949bc8c304d8e2cecba"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"915f72a8ea0f128e6d730211d61b773f"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"91604fb3d1d3287c75af136eec2d4e24"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"916b458c558b81af63c5de10d6b0a7a0"	"Animalia"	"Arthropoda"	""	""	""	""	""
"916e2212eef0210dc9b4f6b039b57bee"	"Animalia"	"Arthropoda"	""	""	""	""	""
"917a1899bcaad4e144873ece80f25343"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"91829e810bc855ddc36c76825c2ef875"	"Animalia"	"Arthropoda"	""	""	""	""	""
"91a989eb51c6257e5b225277f290c702"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"91cdf6875d370382aa0dcd12fc5ddd00"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"91d32ef5544473811fc3dcec664fa46a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Crambidae"	""	""
"91e09a251bdcec88e461462dd16d3589"	"Animalia"	"Arthropoda"	""	""	""	""	""
"91eb859f588d994e0fd841dd50c0c377"	"Animalia"	"Arthropoda"	""	""	""	""	""
"91f6af78c012a06af57edd8fb42957c3"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"9201fbc2b70ac91f372e67955a65bb1c"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"92166e375f785543178fa74644bc8dd7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"92195032a0e5cbfceb5e43ad0859a94b"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"921c0c12528f869eaed052cfea32aa62"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"9221650c60edb78055bf9aaaccd4343a"	"Animalia"	"Arthropoda"	""	""	""	""	""
"9222cbacb20a72062c88abdc6740b25a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"922d00f76a8d9c49445fb71291e0389a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""
"9245684ccee7478ab25d1d8ec02e5054"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"9248cc0f20a37bf914f36a6ca6ae2950"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"92503f2b71ba70ebc961caef48556348"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"92556e3e081a3a88a7c9dfaa9a3f72ca"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"926467b3a666d5dfab398499bce0bfe6"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"9265892c25d0ea706084061e6e9db9d1"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"9269cf2dc84093570000986e18959814"	"Animalia"	"Arthropoda"	""	""	""	""	""
"926d887f66d0833627f7b9e5cd54f52c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"926da6a33f215aeab9aaec8b9b5aa74b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Phoridae"	""	""
"926dee2c01678cf1a4586aa779263490"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gracillariidae"	"Philodoria"	"Philodoria basalis"
"926fabd20b7d061f3153ac0072f315d8"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"927efe9f8dacc98ef776b206401f0e65"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"9289f06bde7e4b122ff41769b9c15d3d"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"928a14622ab1b45186d3f7c930d98ef7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"928f8808e918417f75a39e5e476967eb"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"92940823af0a9d95bc7f9ecac522b075"	"Animalia"	"Arthropoda"	""	""	""	""	""
"92a4a6da271a94c18db7d99507df51d8"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"92aa93885424250c730c6f3165d87c49"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Ichneumonidae"	"Pristomerus"	""
"92adee52bc408bddc98fccbb94e47a4b"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"92babb78415a4e12c0cc45222c38372c"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"92bad157a8b7e71265193b116f7cba4b"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"92bf5522333ffdabfccd9bca2d04f9ea"	"Animalia"	"Arthropoda"	""	""	""	""	""
"92c5f5b415a62deb41ee55fa2d3bb3b4"	"Animalia"	"Arthropoda"	""	""	""	""	""
"92c97073994ded4de048ca0bb57bf688"	"Animalia"	"Arthropoda"	""	""	""	""	""
"92d6853a40028f09afb16485d178cd84"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"92ecbcd3e889e14be5e00df5c5dd9c63"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"92fb7b2fe603a127b5571ad1ea3324a3"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"931349f66bca1364a38657bb6517d75a"	"Animalia"	"Mollusca"	"Gastropoda"	""	""	""	""
"9319b39559931a6a7b75ffb4dd3c107a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"931de1cb9416d842bd0178209daf7372"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"9325b93f374721b0cfced24dd50785b4"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"9328de1c7605456c88ac9fab2bc01648"	"Animalia"	"Rotifera"	"Bdelloidea"	""	""	""	""
"9336c7d8c54db91022aaff7b9e5e9c45"	"Animalia"	"Arthropoda"	""	""	""	""	""
"9346d431dfbc67e37c62799e9e74fc83"	"Animalia"	"Arthropoda"	""	""	""	""	""
"934e75a8333a0dc91b3ba407950646c2"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"9368f60f1949b217494502b8cfaa1c88"	"Animalia"	"Arthropoda"	""	""	""	""	""
"936e35de177f8f5ed99bed012b816b76"	"Animalia"	"Arthropoda"	"Insecta"	"Neuroptera"	"Hemerobiidae"	""	""
"9373064a19c9b9aad9f341de70e4c05d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"93861a709aa61becfa377a73a6f8c170"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"939740e3ca8af3771677381f95c03d37"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"939a353e4644a3f628a5e723c8d34d53"	"Animalia"	"Mollusca"	"Gastropoda"	"Pulmonata"	""	""	""
"93b33aba11e8a0ff1e84b85b4bfa79c9"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"93d12f763c67dd964ad05c5c2182cb1b"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"93e2f3f69e09c2ba412f21473ff9d52e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"93f7d4c347a6625f18166b0427eb0877"	"Animalia"	"Arthropoda"	""	""	""	""	""
"9410c8449ae12cf0089a4d1e12d0ea92"	"Animalia"	"Arthropoda"	""	""	""	""	""
"94177f258fb2695fc9b1dc92553d7b19"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"Copestylum"	""
"941e0a070ce8be949b1a26b2b775e5e8"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	"Fringillidae"	""	""
"942ef743d3c45bcdb133013937006442"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"943ef1705a1bb21ccdb7afceaeceb334"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"9442308bfde02131c94e7b8f5a36e226"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"9447ece82fec03c341a019effcb4f2c8"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"945684fa98b18fb60b5eb10af788f546"	"Animalia"	"Arthropoda"	""	""	""	""	""
"9457fef11020d27737c1d49d646c0d4c"	"Animalia"	"Arthropoda"	""	""	""	""	""
"9458e63f4229d08becf2d1cfae6c9288"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"945a1332d727db71a91910a150bea3b4"	"Animalia"	"Arthropoda"	""	""	""	""	""
"945a57c67787656bdc620e47b78cf11b"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"946073141aa1ba365463815de13834e9"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"946b73673dde4b4e2b9877b5b736a36a"	"Animalia"	"Arthropoda"	""	""	""	""	""
"946ebca59a8e601eb4417684d33b51ca"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"9485c76db8824359743711eebbe73f5d"	"Animalia"	"Arthropoda"	"Insecta"	"Blattodea"	""	""	""
"948689dd204e8f5c90fa188e35e837fa"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	""	""
"948b1ba7827484d5a13746c160b7c178"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"948f243543a5c4760f1d44cce888ed9e"	"Animalia"	"Arthropoda"	""	""	""	""	""
"9499011b23a6a755a5f676513603439d"	"Animalia"	"Arthropoda"	""	""	""	""	""
"94acc48255659ec060f9cf4b6b31517d"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"94b879839e4e48f3327200ad191c84ce"	"Animalia"	"Arthropoda"	""	""	""	""	""
"94c29b68de7d37e51837ad406a39e508"	"Animalia"	"Arthropoda"	""	""	""	""	""
"94c5b3e972b139f328f32cd8fda0c89e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"94d29f17db0477a82311a2e8a329dce2"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Coleosoma"	"Coleosoma floridanum"
"94d54bcc4fe0a933ad54e0d964407dff"	"Animalia"	"Arthropoda"	""	""	""	""	""
"94e1bb5247f481ec672caa1eedfd3430"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	"Opogona"	"Opogona omoscopa"
"94e8bc0a9a9c468fb421f8bfad3a19b4"	"Animalia"	""	""	""	""	""	""
"94e8f195ed1a60edab1318ff9a38f1c5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"94fbb11a60d3e5eb8520754bae3fb19f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"94fc99d4f67ed773442b52a6b6a7b776"	"Animalia"	"Arthropoda"	""	""	""	""	""
"94fcf12c5915da68e345e00339617334"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	"Mesophleps"	"Mesophleps BioLep357"
"9517fe157ad00820b34e3344d2c8970e"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"951b6157e67245ad8463f8d6ef4cc94e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"9521e9e1bd3eaab73bf8a4ffad877a11"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"9525a2688fa5c0862752f792de464a34"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"9532cb5ebeee98e00bc3f6a1bd4b9c90"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"953796d33a012135a7bda8988c1fe0af"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"9556b1553ec877aca2ab9e30f01460dc"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	"Opogona"	"Opogona omoscopa"
"957015c0a6951273ae76b6d7abf616c7"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"95708ca32f7d93869fd92a1799b4d6fb"	"Animalia"	"Arthropoda"	""	""	""	""	""
"957f3dfa7bdab045a538507eccf7c05d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"958bf5725322eb432c76aedb3d380748"	"Animalia"	"Arthropoda"	""	""	""	""	""
"95932a92b3e6fd13cfe19eb256d98ff9"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"959948c1b3513b718ca43661af5ff7ac"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"95a08c61b9cd81343862859d7612ba34"	"Animalia"	"Arthropoda"	""	""	""	""	""
"95c418e6684b85464f2bbbbd03a8f902"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Delphacidae"	""	""
"95c54ef0f8a1a540234086b622ddee0c"	"Animalia"	"Rotifera"	"Bdelloidea"	"Bdelloidea_order_incertae_sedis"	"Philodinidae"	"Macrotrachela"	"Macrotrachela quadricornifera"
"95c58f21639dc3ab72d982f0fe04f309"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"95cceb0b64bb55a49a1bac2e01bedb41"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"95ce633b5406e019a333bd8e5658ecc1"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Braconidae"	"Aphidius"	"Aphidius colemani"
"95daabea56ec66781563a6224c4862e4"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	""	""
"95ed847883354b10bdbc2593277acb09"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"96020e61289959e290436c22c42b7426"	"Animalia"	"Rotifera"	"Bdelloidea"	""	""	""	""
"9602cfa6e5c1301d031c4c2d5a5daa87"	"Animalia"	"Arthropoda"	""	""	""	""	""
"960896e7ea0a60f045b82c0309647e8e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"9608a5b4a268344eaf3bed5b80086eaa"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"96190effab08627c2cfd585bf408a632"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"96240d66db29b1b75ef8056c225fb411"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Delphacidae"	""	""
"962baa478b8a80c28077c43cb2ba8aab"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"962eb1136ff94f4eb9c5e63a955f8fcd"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"963ab6e3e7d10dfa2d7cdf7fbc2d4e94"	"Animalia"	""	""	""	""	""	""
"963c2c3a9af29485fc761497de5eb003"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"96417701a1cdd7ee39914fee1cdedb68"	"Animalia"	"Arthropoda"	""	""	""	""	""
"964728f7b1e176129f70c73b52ba5ec8"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"964bb690145751e0168addaa3cd3def4"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"965793d9bd43fe927809b6bd8188c6af"	"Animalia"	"Arthropoda"	""	""	""	""	""
"966219ad4c0dfe281a1fd27f7421b7fd"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	""	""	""
"9662fd30bba0a798079d736bb1ee6e05"	"Animalia"	"Arthropoda"	""	""	""	""	""
"966456466bfce9a0cc90e079bb74b4a7"	"Animalia"	""	""	""	""	""	""
"9665b77f6ef01371f209de88e6af0faf"	"Animalia"	"Arthropoda"	""	""	""	""	""
"96666ba21e7cc821a6f017687d575337"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"967bcac9a54ef29a3ee7889cd829697d"	"Animalia"	"Arthropoda"	""	""	""	""	""
"969a1992b8b40d301feaf3ed60725098"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Psocidae"	""	""
"969f5fbf5141e225dd39bdaeffc023f0"	"Animalia"	"Arthropoda"	""	""	""	""	""
"96a989613a122a430670891ea533e133"	"Animalia"	"Arthropoda"	""	""	""	""	""
"96aeb8bf7fbfe688e5562560b6bf57ca"	"Animalia"	"Arthropoda"	""	""	""	""	""
"96b539b822883386f2fa91ce2ee9c95a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Crambidae"	"Eudonia"	"Eudonia orthoria PS1"
"96ba000a85c84de85bd7a2d56c403300"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"96bebf43559f874b750138208df75d72"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"96e4f5313befe9de0bf9d9cdfa4c487b"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"96ea533a88f1062268dba4f88a8f6974"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"96ec09501f496b0c7982694d1f8c548e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"970a3faa45ddc44226a28ddf9ff50f62"	"Animalia"	"Arthropoda"	""	""	""	""	""
"97230600c71c66483d6f8020d0a5d795"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"972ca9185ee199732fd6ec2c8bc74918"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Philodromidae"	""	""
"972d2c63a8d8cb896bb400dc8a9afbfa"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"972f9ed36c17a05f55133624304f6dc9"	"Animalia"	"Arthropoda"	""	""	""	""	""
"975a30a1bbd202079b50c936970bce94"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"97619908f44524f8f427cc9105279509"	"Animalia"	"Arthropoda"	""	""	""	""	""
"978d3be4641002034a4112ead9420fcd"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"9798d8bf62dadbfadfa1170597d6bb8b"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"97b10f4f353b701e038a4f67211f8e0c"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"97c6ceb38272aefbbf8a45f162f3476c"	"Animalia"	"Arthropoda"	""	""	""	""	""
"97cc24619016a26063182ad2b9db1132"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"97d118a2f5e9aeb8a72107c7a68db39b"	"Animalia"	"Arthropoda"	""	""	""	""	""
